PropertyID,AgentTaxID(Person : TaxID),SellerTaxID(Person - TaxID),ListPrice,Description,Area,SellDate,AddressID
162,191826437,574581738,396000,Longfellow's Huitzilopotchli Lily Chris's Ethiopian John Fischer Lhasa's Hargreaves Ieyasu Hettie's Almighty Donnie's,15040,5/21/2000,4127
163,540381070,114203701,1555000,Africa Arius's Arden Dreyfus's Erin Ericson Afghans Abilene Epicurean Edison's Angevin Louisa's Fritz's,101580,11/4/2016,1506
164,577966551,413721179,1397000,Jensen Acuff's Hangul's Fay's Antonio's Jahangir's Abernathy Jarvis Collin Chimborazo Fermi Amalia's Cepheus,31350,7/14/2015,1147
165,529466325,48822561,821000,Lyra Hershey Englishmen Esteban's Elnath Chris Fatah Januaries Ethiopians Eustachian Chevron Jacksonian Hiawatha,111690,8/17/1981,1645
166,409025852,350227004,1636000,Christi Charlene's Helvetius's Arabian's Euclidean Jaclyn's Angola's Andrews Falkland's Apollos Englishwoman's Lubumbashi Christi,179570,11/8/2008,2675
167,455486160,534236512,1173000,Antarctic's Cimabue Gingrich Harlan's Cenozoic Celt Chandigarh Indochina's Hitachi's Jeffery Ariosto Hindustan Jeanne's,9560,2/11/2000,2306
168,214449645,300540458,848000,Hussein Adriana Americanization Hz Charlotte's Jana's Ginny's Heinlein's Erlenmeyer Jeanie's Drambuie Elsie's Gale,184320,8/22/1980,4016
169,62145606,274065982,371000,Doris Cinderella Harriett's Lusitania Ankara Lucite Eucharist Holsteins Chad Jataka Fannie E's Flint,71830,7/31/1984,4682
170,770321349,75686546,593000,Egyptology's Idaho Hutton Arianism's Gilchrist's Gil's Eminem's Hope Eaton Eco's Ispell's Elway's Chaney,179170,6/26/1986,29
171,48822561,507295795,995000,Alabama's Hoyle Eastwood Fran's Ann Isabella Cleveland Flynn's Lvov Fawkes Alabamians Flaubert Emacs,201230,1/24/1991,4727
172,765141960,663099490,1345000,Isidro's Cleveland Iberian Hyde Franciscan Iroquoian's Galilee FICA's AWOL's Huntington's Ferguson Jacobite's Idaho,40950,7/13/2007,92
173,397422329,485467290,784000,Hg's Erich Horn IRS's Cochran's Faisalabad Ghent Fibonacci Chihuahuas Antonia Agustin Cleopatra's Cheney,111460,5/4/1997,2780
174,662019238,331247243,1008000,Fronde Hilfiger Lully Edinburgh Frigga Cheddar Americana Claus Floyd Iaccoca Ariadne Jeri Honolulu,178290,8/11/1991,452
175,644463183,768121572,217000,Che Ceausescu Dorian Fafnir Algonquin Cocteau EST's Ethan's Engels Achaean Earnest Faeroe's Johann,174120,12/25/1999,583
176,613969644,472157143,1970000,Alyssa Chibcha Cohen Angoras Agatha Alar Luvs's Italy Hinayana Colo AWOL's Artaxerxes's Douala,84820,1/29/1987,884
177,418808478,281407772,469000,Luna Lieberman's Harmon's Jacksonville Helios Eula Huntley Lilia's Harry Lycra Doubleday's Louisianans Hausa's,152230,9/24/1993,2606
178,331247243,565717757,1171000,Jocelyn Downs Jon's Fiat Chirico Clementine Clapeyron's Churchill Lilliputian Linotype Hogarth Gareth Levine,167860,4/18/1987,3222
179,215219694,647704562,476000,Fritz Dutchman's Chuvash's Hershel Appalachia Haitians MCI's Hermosillo Gilligan's Adams Eva Illuminati Hermite's,179170,11/6/1991,4007
180,449719158,419600913,1555000,Irishwoman's Amharic Charlottetown's Doric's Freeman's Lochinvar HTML's Ernie Emerson Chapman Fannie Alvarado's Lonnie,200720,5/7/2010,2364
181,4167154,589102422,304000,Louie Hopkins Anton's Luria's Alisha Irishwoman Che Ispell Gerber's Lillian's Gertrude Adam Lycra,76140,10/30/1978,4981
182,595707809,660059053,205000,Harry Lucretia Falstaff's Hammett Einstein's Aludra's Drew HP's Gable Chippewa Jones Edinburgh's Exxon's,17860,11/21/1995,1025
183,767241620,624846515,1570000,Catskill's Hals Enrico Challenger's Jedi Durex's Ella's Duran's FDR's Gill Akbar Jannie's Arline's,106160,4/21/2013,65
184,259499357,26489951,1927000,Lisa's Ebola Icahn's Harriett Cavour Anglicanisms Chauncey's Loire Andromeda's Loyang's Alvaro Angelina's Faisal's,207760,11/22/2010,3717
185,426477339,275465282,1070000,Durham's Allyson Lyman Amerind's Episcopalian's Heidi Islams Dracula Ebola Hogwarts's Independence Enrique's Erebus,195960,1/16/2000,2529
186,98485876,151481692,374000,Claiborne's Janette Galveston's Jeanne Galahad Jacklyn's Ephraim Exocet Janette's Hasbro's Jeremiahs Hanukkah Amur,14030,11/30/2009,4554
187,647704562,221561489,1056000,Ionesco Hormuz Harriet's Fr's Cinerama Amos Ginny Emily's Gere's Ina Earnest Hellenize Christoper's,127090,1/28/1979,555
188,614920467,7544067,890000,Elastoplast Jesuits Gienah Amenhotep's Agni's Ian Jamaican Edison Dutchman Lvov Esau's Homer Alabaman,165560,12/16/1999,875
189,97827296,367801375,561000,Fatah Dorothea Haynes Lilly's Aquinas's Chernenko's Eeyore Erica's Colin Hellenism Hilton Fitch Gauguin,29210,7/15/1991,4556
190,457166593,243391264,1770000,Isidro Februaries Durocher Indochina Dooley's Letterman Hanoi's Harte Francisca Java's Chinatown Esther Alaska's,167810,5/27/2006,2283
191,527900092,616152343,286000,Armando Jeffery Fleischer's Arizona's Edmond's Donovan Jane Fizeau's Albireo Lr Englishwomen Gingrich's IRS's,55950,1/21/1992,1665
192,154074341,653127258,1883000,Chaplin Lot's Icelander's Ellesmere Eco Arcadia Clara Andorra's Einstein Lynch Johnathan's Enrique's Cliff,16920,2/11/1988,4294
193,61488614,559262727,792000,Advents Ionian's Alcyone Argentinian Chernenko's Hench's Cheetos's Gere's Fitzroy Amelia's Emilio GTE's Huck,86770,1/10/1991,4686
194,680188297,166225694,1269000,Eiffel Lorraine's Clarke Highness Firefox's Agassi's Abyssinia's Emily Amsterdam's Francoise Antarctic Drew Jagiellon's,63760,12/31/2010,321
195,478312075,516747178,1520000,Abraham's Hansen's Eliseo's FICA's Alan's Ananias Lyndon Giauque Hudson's Islam's Herschel Hugh Charmaine's,67200,9/12/2003,2065
196,766448223,181706358,791000,Igor Chou Gallo's Elmer Hewlett Fukuoka's Apia Federalist Araceli Alden Johnston's Longfellow's Chickasaw,175730,4/15/2010,72
197,560542510,632074634,1861000,Ellis Algiers's Fr's Loewe Holsteins Adolfo Hobart Geraldine Jeff's Hubble Ganges's Johnathon Little,202110,5/24/1980,1308
198,530519766,379401180,1581000,Afrikaner's Joaquin Ginger's Clorets Fassbinder's Holden's Dunne MBA's Alpheratz Excedrin Abraham Livingstone Citroen,168540,8/7/1990,1629
199,215402826,479294215,730000,Johnson Centaurus Hippocratic Georgian Alcyone Exodus's Altman's Jekyll's Garcia's Eloise Ishim's Hapsburg Angelia,82390,10/1/2006,4003
200,231419397,279401386,1097000,Lithuanians Hanoi's Hovhaness Achaean's Cesarean Genet's Lucia's Anglia Hasbro's Cointreau Fafnir Alpheratz's Alhena,89580,2/12/2016,3877
201,310960861,219905892,230000,Luanda Lombardy Hammond Aleut Ac's Fanny's Fourneyron's Establishment Letitia Emanuel Clapeyron Johanna's Coke,190400,9/28/1978,3361
202,523070796,494226034,1054000,Ikea's Jezebels Hilary's Jenkins Africa Gaziantep Chretien's Epcot Andrews Freeman Hohokam Ethiopians Holcomb's,211400,8/3/2006,1710
203,432827125,525916542,1676000,Celia's Christa's Icahn Hispanic Harold's Jainism Jannie's Church Jimmy Adrienne's Lorna's Lois's African's,21310,3/16/2005,2471
204,552124440,384867139,502000,Howard Edison Jerold Harrell Elul Eisner's Francine's Eurasian's Galveston's Heller Ellesmere's Hakka Isfahan,4290,9/25/1992,1396
205,556860026,678019348,1751000,LyX Araucanian Chance Arizonian's Chi Gehenna's Lucknow Lilith's Etna Donnell's Ara Frisbee Cathryn,64260,7/5/2005,1345
206,257489502,247715859,1909000,Hydra's Hayworth Janis's Amos Ella Elysium Enrico's Gerry's African Amelia Hormel's HUD's Love's,126660,7/24/2007,3730
207,352824150,390161332,1659000,Hooper Lucia Eisenhower's Chanukah's Anguilla's Inglewood Alcoa's Colgate Antananarivo Liberia's Janet Alembert Almaty's,99070,9/8/1988,3113
208,454012601,653288258,1808000,Espinoza Lully Hecate Anatole Hippocrates Chelyabinsk's Hakluyt Eben's Alisha's Hanson's Alsatian's Jarvis Caucasus's,151230,5/3/1983,2322
209,680308896,400209318,403000,Ericka Amerind Cole Amber's Jame Lopez's Enron's Heller Jimmy's Huber Ed's Huns Indra,197300,4/12/1988,319
210,539105499,405645857,1059000,Jake Loafer's Ebony's Catholicism Aden Hezekiah Folgers Lyndon Cimabue's Es Alpheratz's Elnath Gibraltars,33060,3/2/2004,1523
211,249132680,413544759,1007000,Elsie Catiline Harrisburg's Earnhardt Housman Andrew Holloway Aberdeen Clements China Johann January Iowan,126050,9/21/2015,3780
212,23489998,317362974,470000,Heisman Angelique's Farrow's Jean AC's Celt Enos Enrico Arturo Joesph Chris Algol Geritol's,121180,12/18/1980,4855
213,459135507,637167556,629000,Holley Colbert Geritol Linton's Georgina's Abbas Alphonse Arron Dubhe's Hannah Giauque's Froissart Claude,170240,4/10/1991,2269
214,660016175,759010486,1425000,Florine's Harrell's East Chittagong Alaska Allende Hunter's Irma's Ahab's Elena's Izanami Aquitaine Caucasoid,82240,1/13/1984,461
215,38709793,201726656,1799000,Arline's Lillie Inez's Ilyushin Arden America Jessica Freemasonry's Andrei Finnish Al's Lorrie Francois's,115580,1/6/2014,4782
216,279805464,534474370,466000,Georgia's GE Iberian Ferdinand Aaron Lyon Adidas's Charleston's Evita Christmas's Fiberglas Amerinds Druid,85050,11/22/1995,3538
217,358627903,236662881,1244000,Livingstone Allahabad Hampton Hamilcar Lincoln's Colorado Abbott's Dutch Ebeneezer's Librium Druid Irkutsk Loretta,201910,12/19/2017,3074
218,694035217,382425806,348000,Colbert Appalachian Ashurbanipal Ginger Arizona's Francisco's Elvis Chrysler's Alabama's Hiawatha's Finnish Claiborne Earnestine's,210530,5/4/2013,206
219,563062064,482272875,1310000,Chopra's Heifetz It Lucifer Hymen Effie's Feynman Gandhian Gaelic Essequibo Liston's Ericson Flory,202450,2/7/2000,1281
220,422944323,166446852,1166000,Ashmolean's Chartism Ikea's Lycurgus Gilligan Florence's Absalom Duane Harding Hohenzollern Harrington's Aleut Hayworth's,111250,10/4/1998,2566
221,458600483,480050825,1784000,Cokes Dudley Chatterley's Elbe's Aelfric's Ithacan Ahmad's Cato Lina Alabaman Errol Herculaneum's Chagall,134970,12/9/1998,2272
222,508867408,79900651,1579000,Ac's Inuits Anatolian's Cathryn Letterman Drambuie Ionian's Hialeah Iago Archie's Hicks's Eric Aquinas's,37510,6/21/1982,1830
223,509786040,7121113,821000,Akihito Lucite's Jeanine Ghazvanid Aleut's Cerberus's Chernobyl's Lott Ebro Dostoevsky Albanians Colbert Formosa,128010,3/1/2011,1817
224,456558408,559734752,712000,Chipewyan Doonesbury Apocrypha Ferraro Ines Louvre Enkidu Argentine Hornblower's ECG's Hindu's Lyndon Chou,159310,2/15/1982,2293
225,593408396,167705961,1427000,Edith's Harare's Gareth's Antichrists Lilian Archie's Janine English's Gatling's Ali Inonu's Algieba's Herod's,62200,5/18/2009,1055
226,680365548,265327464,1026000,Finnbogadottir Lusitania Clementine's James's Idaho's Chesapeake Hayworth's Gestapos Java's Arawakan Franklin Alnitak's Fatimid,137610,10/24/1984,316
227,482087152,579381808,1642000,Cecelia's Loren Erlenmeyer's Felix Algerians Idahos Livingstone Ginny Gallic Escherichia Lizzie Falstaff's Alberto's,204630,8/5/1987,2040
228,678093979,573843558,677000,Fillmore's Friedman Alhambra Anton Iberian Lottie's European Holt Iraqis Lisa's Ishtar's Albanian's Gilgamesh,73020,5/18/1993,341
229,86011482,655223508,1815000,Arctic's Falwell Cologne's Lissajous's Estela's Iberia's Iceland Lizzy's Evenki Lottie Earline Gallegos's Georgetown's,130910,10/4/1989,4602
230,593484457,456093660,696000,Ebro FNMA Antofagasta's Clement's GMT's Llewellyn Longstreet Gerry Estonians Germans Jermaine Galileo's Halon's,184580,6/27/2009,1053
231,367269582,645303893,437000,Lupe's Antarctica Ara's Helvetius Aguirre's Gascony's Levi's Ernest's Isuzu Galahad's Excellency's Falkland Luxembourger's,37890,6/9/1983,3012
232,318149207,374583254,549000,Howell's Gilbert's Jaguar's Euclidean Emery Hanukkah's Abrams Hollie Eeyore Janus's Ashlee's Fugger Jackie's,190380,1/4/1993,3296
233,333011672,623542377,1305000,Amiga Andromeda's Cockney Jamie's Fr's Hermite Alissa Hilary's Hippocratic Gertrude's Luke Chang Alighieri's,217090,11/17/1988,3214
234,266646392,404380335,1980000,Elmer's Donaldson's Gamble Claudio's Hermes Cheney Cognac Alma Edith's Gentoo Agnew Dumbo's Formosa,74230,10/11/1988,3634
235,529906087,481408728,1245000,Ionics Igor's Lucile's Gable Garner Ir's Christie Arcadia Allie Arianism's Everette's Gilligan's Honduras's,29210,3/18/1988,1640
236,503886380,173323561,1764000,Hester's Idaho Frost's Easterner Ethan Hohhot's Libya Jedi Chancellorsville Houyhnhnm's Enif's Johnnie Fernando's,4250,6/19/2002,1871
237,526451127,668104766,1881000,Jonah's Huerta's Holloway's Fatima Dristan's Clydesdale's Jacquelyn Elnath's Locke Earth's Alvaro's Felice's Haynes,162560,4/1/1990,1682
238,459461630,5343384,530000,Harrison Ascella's Armenia's Aral Argonne Fernandez's Johannes Hieronymus Harrods Hovhaness Ehrlich Hirohito Frye's,44010,11/21/1983,2266
239,516747178,542058308,1088000,Abilene Lowery's Fujiwara's John's Charles Formosan AOL Arlene Lot Elsie's Celtics Egypt Aleichem,12000,7/12/1986,1766
240,141049581,262963262,1103000,Alvarado's Alana's Lowenbrau Andes Fletcher Fawkes Advent's Ln Faulkner Amish's Agra Eddy Clement's,17840,3/3/2013,4370
241,692035366,439188821,712000,Fernandez Antigone's Ga's Huntington Gayle Icarus Hanoverian Eritrea's Lisa Lubbock Gaiman Liebfraumilch Fez,172070,4/17/2005,220
242,441282757,63904640,359000,Alyson Lynette Hepplewhite Iguassu Achebe Fernandez's Android's ICBM's Fijian Chandigarh Afghans Gates Charmaine's,71390,5/16/1996,2427
243,635984855,364130439,388000,Felix's Linnaeus Harrisburg Ginsu's Linwood Chayefsky Clay Akkad Almach's Lopez's Lindbergh Joliet Fermi,30270,5/25/2005,672
244,33648718,629100042,674000,Dwayne Jacobean Horne's Cliburn's Helena's Jacquelyn's Frisian Escher Italy's Edwardo Gatun Christendom Eichmann,126360,11/27/2002,4806
245,389199901,589514500,538000,Janie Eurydice's Aggie Hui Allison's Alabamians Gandhian Jeremiah's Englishwomen Jeanne's Giauque Elton Lula's,96610,1/15/1988,2852
246,166446852,538469251,1252000,Adam's Frenchwoman's Aquino Hosea Ankara's Christy Alar Eeyore Gale Gambia's Gienah Ina's Arabic's,35690,6/1/1993,4219
247,288040934,421418468,258000,Faulkner Frisbee Itaipu Dora's Annabelle's Chihuahuas Irma's MGM's Iowa's Chanel Gascony Ethiopia's Englishwoman,210630,6/10/1983,3500
248,227316495,505680526,376000,Adela's Lucknow Jayawardene's Freemason's Ingram's Hebrews Liberians Coffey Cherokee's Francisco's Cervantes's Helmholtz Limbaugh's,174180,12/30/1979,3909
249,620249598,404353330,1739000,Hindustan's Aquino's Gale's Hubble's Islamism's Emanuel Hayes Imus's Esperanto's Angelique's Essie's Altaic Freida,26250,2/8/2008,818
250,409223468,235684273,1499000,Jewish Liege Georgia Ara's Adelaide Chilean's Elroy Durban Gentry's Heisman's Cayuga Ebonics Adan's,85240,8/3/2002,2674
251,84601397,594144122,557000,Abidjan Gangtok Adams Changchun Galapagos FM's Eumenides's Erickson Letterman Homeric Edam's Anatolian Estrada,136410,12/20/2012,4609
252,552706056,9742656,1103000,Hopi's Lichtenstein Hugo Cheyennes Armageddon's Donizetti Eminem Han Elizabeth Colombian Irrawaddy Fremont Jo's,103670,1/11/1993,1391
253,764542412,630076007,295000,Freddy's Herodotus's Duran's Fuchs's Agamemnon's Chickasaw Hickok Lizzie Inez Evenki Edmonton Estonians Eakins,160440,4/9/1984,98
254,39483936,346146370,1859000,Everest Jamal Ginsberg Hoffman Clouseau Jesuits Enterprise's Icarus's Jacklyn's Fiberglas Innocent's Ecuadorans Edgar,160500,9/29/1998,4780
255,213368481,424661511,401000,Hispaniola's Gen Felice Elizabethans Jetway Gilliam Frobisher Chapultepec Emilio's Altai's Alphonso Hispanics Lilian,86550,11/11/2014,4032
256,673070146,535081750,617000,Elway's Addison Ehrenberg Col Agnew Huey's Geller Jayapura Hubert Antonio's Georgina's Charley Jess's,99880,2/23/1996,377
257,229861940,461747710,1405000,Anglicanism's Cervantes Chasity's Aral Heshvan GOP's Lilith Isherwood Hanukkahs Araceli Fourier Februaries Chengdu,144300,2/26/1989,3888
258,58225154,628721927,1529000,Heather Donizetti Hugh Hathaway Fijians Jimmie Citibank Hermosillo Clarissa's Florence Fuentes Houyhnhnm Egyptology's,117610,10/9/1978,4699
259,601083678,398104534,491000,Chandra Gerard's Ellison Chelsea Abyssinia's Herring Chaitanya Ethan's Elam Cecily Jericho Heaviside Helena,59570,7/11/1985,1003
260,419701181,767509083,798000,Illinois's Dracula's Faulkner Lonnie Eco's JavaScript Aldebaran Jacquelyn's Anglicize Heifetz Americanisms Inchon GHQ's,57100,3/26/2004,2595
261,395162294,288461454,203000,Almoravid's Clarence Cf Antwerp's Akihito Joni's Fuzhou Chiquita's Gasser Eminem Cologne Draconian Gilmore's,40080,11/14/2016,2798
262,418463826,291446213,1083000,Frenches Amber Arapaho's Dresden Hell's Lily Jeff's Hellenization Icarus Charmin Earnhardt's Flanders Halifax's,162440,2/1/2005,2612
263,229863784,464721411,845000,Helicon Chaitin Fassbinder's Hispanic Jack Hannibal's Georgian Euclid Freemasonries Fido Jagiellon Helen's Henson,49000,9/5/2015,3887
264,427315279,643744468,377000,Antaeus Acapulco Arawakan Humberto's Asgard Chadwick Gino Cleopatra's Gaines's Jamar's Gareth's Hebert Ispell's,76530,3/19/2001,2517
265,558910328,565440512,913000,Cointreau Jahangir's Elway's Ernestine Francoise Lilliputian Jansenist Colon Iowa's Galileo's Aquafresh's Ashmolean Angelo's,81580,6/23/1983,1325
266,5826513,675228459,1983000,Chisholm Emanuel Figueroa Arawakan Alice's Hewlett Garfunkel Gale Georgina Joliet Chandra Chopra's Abelson,90440,4/1/1981,4966
267,291602346,691056626,863000,Gere Iyar Inglewood Lionel Hispanics Anaxagoras Hefner's Abe's Janus's Colo Howard Acheson Harlem's,184080,9/19/1982,3474
268,555893769,202365305,1935000,Aldebaran's Amharic Hull's Luciano Hofstadter's Angie Agassi's Enid Clemson Farsi Jackson's Louisa Lorrie's,30870,8/21/2011,1360
269,250098840,613177205,1117000,Annie Douro Elton Aristides Louisianian Hartford's Arthur Celina Lhotse Hume Allie's He's Albireo's,41280,5/16/2013,3771
270,335845209,668012620,911000,Hoosier Chayefsky's Arabian's Eakins Hogarth Chivas Clarke's Cheshire Chappaquiddick's Georges Job's Hohenlohe Finn's,144940,9/29/1993,3200
271,251755823,214530970,1413000,Eva Levant Janell's Aeneas's Dudley Edwardian Cologne Ethel Loren Iguassu Adam Allie's Arjuna,150490,4/11/1981,3764
272,311687207,514167134,799000,Hellenism Libyans Dustbuster Ganesha Flemish Hobbs Jefferey Chekhov's Ameslan Johnathan Liverpool's IV's Farrakhan's,86150,2/6/2007,3355
273,527047027,294584689,378000,Lumière's Ginsu Ismael's Alaskan's Ahmad's Johnston Jeanne's Ceylon Araceli's Alyce's Aleppo's Johnathan Armageddon's,31210,11/9/2015,1674
274,8747262,315307072,1745000,Eddy's Livingston Catullus Fuzhou's Andrei Garrett Jedi Iqaluit's Holstein's America's AIDS's Jeanine Jamaican,212810,9/7/1991,4941
275,579985366,529393663,1742000,Galloway's Annabel Limousin's Freda Achaean's Claudine Janjaweed's Enrico Lottie Hilton Akkad Lorre's Hereford's,32820,5/21/1991,1129
276,630300473,594502103,1567000,Ar's Chernobyl's Lima Lew's Eloise Allah Apr's Foosball Horacio's Eggo Chipewyan Alfonso's Liebfraumilch,161470,8/5/1987,733
277,573753831,642365668,1271000,Eloise Havana's Android's Clayton's Iliad Elwood's Esther's Gadsden's Adriana Hernandez's Esq's MGM Gabon,46080,7/2/1988,1178
278,668012620,375181274,605000,Haifa's Everett's Johnathan's Freemasonries Hunt Almaty's Apache's Lyman Faisal's Frankfurter Job Lyle France,148010,5/15/1996,421
