OfferID,PropertyID,Date,BuyerTaxID(Person: TaxID),OfferAmount,OfferStatus
677,677,1978-08-07,405236226,1782000,p
678,678,2008-04-28,478146372,1535000,d
679,679,2002-09-02,148909739,1597000,a
680,680,2009-11-01,670300022,203000,d
681,681,2011-07-28,509467736,1185000,d
682,682,1995-07-09,424105385,940000,a
683,683,1979-08-19,297046452,512000,p
684,684,2009-11-22,591435176,1702000,p
685,685,1990-10-26,338929176,471000,a
686,686,1984-10-31,36645415,946000,a
687,687,1996-04-27,417269075,342000,a
688,688,1983-03-17,680321416,1316000,d
689,689,2008-11-17,393093507,818000,p
690,690,1999-12-17,374057495,1274000,p
691,691,1984-12-26,425973320,1239000,a
692,692,1987-11-03,240079009,1419000,a
693,693,1978-04-21,93824826,1516000,p
694,694,1992-07-05,643882125,1084000,d
695,695,1980-06-27,265690902,1706000,a
696,696,1988-10-24,522323343,1575000,p
697,697,2014-07-02,139603217,1759000,d
698,698,1978-12-23,342186981,634000,a
699,699,1982-03-29,766348693,1908000,p
700,700,2004-01-27,554489721,1085000,d
701,701,2007-02-21,23620013,1086000,a
702,702,1986-09-16,242039738,1502000,p
703,703,1996-08-29,620821818,1322000,p
704,704,1985-09-29,310162449,528000,d
705,705,2014-09-10,468079177,618000,p
706,706,1986-02-17,761018434,452000,d
707,707,1995-03-07,756017757,1921000,p
708,708,2012-05-28,600012025,936000,p
709,709,1999-12-18,308280803,1044000,p
710,710,1998-12-19,105704085,753000,a
711,711,1996-12-09,551854471,1066000,d
712,712,2006-06-02,122034842,1952000,d
713,713,2017-09-28,618065418,753000,p
714,714,1985-12-14,553599177,851000,d
715,715,1994-10-05,364646426,502000,p
716,716,2005-12-04,317609810,1257000,p
717,717,1978-01-10,564638489,1419000,a
718,718,2017-06-02,212907588,553000,d
719,719,2003-06-01,533708532,1974000,d
720,720,2017-07-14,557216166,1506000,d
721,721,1987-01-14,107449453,490000,d
722,722,1989-04-12,540722641,1083000,a
723,723,1986-03-16,59164179,725000,a
724,724,2013-10-23,435048711,1341000,p
725,725,2017-12-09,619350298,1151000,p
726,726,2004-03-22,157401934,448000,d
727,727,2006-05-03,685018200,928000,p
728,728,1979-04-07,591398283,1854000,d
729,729,1986-06-07,40587475,1028000,p
730,730,1984-05-14,671186369,779000,a
731,731,1989-11-08,572883239,815000,a
732,732,2011-01-15,200764676,802000,a
733,733,1995-07-24,29462979,1374000,a
734,734,1994-09-11,228689000,1008000,d
735,735,1988-12-10,771304751,518000,a
736,736,2006-06-02,609355415,1728000,p
737,737,2016-05-09,526728992,1851000,a
738,738,2008-02-27,310488755,1477000,a
739,739,2014-08-28,557410794,1495000,p
740,740,1985-08-10,680585436,1951000,d
741,741,1980-02-28,451422220,1248000,d
742,742,1990-06-25,365583445,1083000,d
743,743,2008-05-21,428471332,901000,p
744,744,1984-07-21,253815539,857000,p
745,745,2001-10-30,637502131,1007000,a
746,746,1998-09-15,465538990,1457000,p
747,747,2006-09-28,559734752,581000,a
748,748,2007-11-02,548126087,1353000,a
749,749,2006-06-27,438941495,327000,a
750,750,1999-01-25,768304395,921000,d
751,751,1996-04-04,504124285,1348000,d
752,752,2003-03-14,256420466,1245000,p
753,753,1997-04-10,452674666,587000,d
754,754,1978-11-09,429876130,1254000,d
755,755,2008-09-22,398090501,976000,a
756,756,2015-08-25,287124351,476000,d
757,757,1983-04-27,401109666,1781000,p
758,758,1992-12-19,528819920,1329000,p
759,759,1981-03-15,411314230,1648000,a
760,760,1985-10-09,79868573,969000,d
761,761,2016-09-24,511649866,391000,d
762,762,1979-06-26,477114926,1133000,a
763,763,2016-01-10,573913029,1257000,d
764,764,1993-01-16,230117611,1624000,p
765,765,2000-06-24,270502273,988000,a
766,766,1985-09-01,591652887,248000,d
767,767,1991-09-08,289365080,1831000,d
768,768,2006-10-23,264064718,1962000,d
769,769,2014-11-13,574581738,495000,a
770,770,2000-05-09,535583436,951000,a
771,771,1995-07-15,430877222,427000,p
772,772,1998-08-07,601125994,1898000,a
773,773,1982-07-09,541364678,1659000,d
774,774,2010-01-04,679108086,1008000,a
775,775,2009-04-15,1468767,1285000,d
776,776,2001-05-06,83660398,1256000,d
777,777,2016-05-25,629867712,726000,p
778,778,2013-01-11,771207973,710000,d
779,779,2014-11-29,470425735,473000,d
780,780,1984-01-05,418072658,1268000,a
781,781,2012-06-09,613883213,1838000,d
782,782,1979-01-19,672098009,735000,p
783,783,2017-03-30,638648426,835000,p
784,784,2006-04-20,696015158,984000,a
785,785,1995-04-04,40921427,512000,d
786,786,1985-04-21,629100042,957000,d
787,787,2006-01-18,561564072,1605000,d
788,788,1995-02-22,466988397,1293000,p
789,789,1987-02-01,41049732,1225000,p
790,790,1986-07-27,497369965,1758000,p
791,791,2003-02-28,262462695,819000,a
792,792,1989-08-19,600531971,943000,p
793,793,1990-12-28,265964696,1236000,p
794,794,2001-09-01,313040351,1823000,a
795,795,1980-02-05,534686862,1451000,a
796,796,1979-05-19,481469060,1383000,a
797,797,2008-05-11,645701132,526000,p
798,798,1984-05-31,650126349,536000,p
799,799,2012-04-13,656228160,1864000,a
800,800,2003-04-29,585296515,1238000,a
801,801,2001-03-03,362803316,1060000,a
802,802,2003-09-25,135500752,644000,a
803,803,2004-04-07,296032299,1680000,a
804,804,1985-06-26,115105623,1465000,a
805,805,2010-05-13,672072046,598000,p
806,806,1996-12-22,423980578,1979000,d
807,807,1981-09-25,14261504,1272000,p
808,808,1992-04-10,263615078,288000,p
809,809,2012-02-09,273685981,378000,d
810,810,1983-06-01,220724164,1893000,d
811,811,2006-08-09,683092787,1878000,d
812,812,1990-06-13,435352729,480000,a
813,813,2010-10-29,541100972,592000,d
814,814,1979-10-17,41649597,669000,a
815,815,2012-09-08,403161578,902000,d
816,816,1985-03-13,14070068,1696000,a
817,817,2015-06-12,22010232,389000,a
818,818,2011-01-23,180728480,621000,p
819,819,2002-02-21,628093005,1245000,a
820,820,1981-10-27,508457042,1797000,d
821,821,1980-05-04,562141033,897000,p
822,822,1985-11-18,562229437,1067000,p
823,823,2002-01-24,532234692,1545000,a
824,824,1978-04-30,215789628,209000,p
825,825,1979-12-29,378560698,241000,p
826,826,2004-01-04,390201070,1388000,d
827,827,2003-12-19,388965248,961000,d
828,828,2006-12-20,690094492,313000,a
829,829,2010-09-14,9076445,1728000,p
830,830,1981-06-04,282422954,727000,d
831,831,1994-01-23,546380896,1937000,p
832,832,1980-10-14,592798196,753000,d
833,833,2008-04-28,636902798,1108000,d
834,834,2005-01-06,89074627,1015000,d
835,835,2007-12-21,30743996,1242000,p
836,836,2008-05-23,524988864,850000,a
837,837,1991-10-05,311740890,1861000,d
838,838,2014-05-06,606580870,874000,a
839,839,1990-09-17,657160140,953000,p
840,840,1986-04-15,613048072,1729000,a
841,841,1987-07-04,291982328,822000,a
842,842,2010-03-12,18806795,1127000,a
843,843,2017-03-29,74220740,921000,a
844,844,2013-07-16,446628720,1585000,d
845,845,2005-04-22,654103733,623000,a
846,846,1999-03-04,460355147,687000,d
847,847,2014-06-25,468421921,910000,p
848,848,2010-05-08,473010891,1067000,a
849,849,1980-08-08,256756055,1324000,d
850,850,1987-07-01,516277502,492000,d
851,851,1998-02-12,764384082,863000,d
852,852,2002-03-26,168444746,1221000,p
853,853,1982-06-11,395728374,1155000,p
854,854,1993-05-12,646405902,618000,p
855,855,1999-07-18,52094685,1654000,p
856,856,2015-10-09,291923773,1433000,p
857,857,1984-11-18,22263587,1841000,a
858,858,2007-05-27,607276155,277000,d
859,859,1991-06-16,642400693,1217000,p
860,860,2006-05-12,315221179,1662000,d
861,861,2009-10-18,229593612,502000,p
862,862,1989-03-22,79784880,338000,d
863,863,1992-04-16,487047946,1627000,p
864,864,1999-05-02,534948088,1274000,p
865,865,2004-09-16,105647408,1495000,a
866,866,1999-02-25,368663302,1679000,a
867,867,1988-03-14,525066968,1782000,p
868,868,1995-07-24,413137769,1761000,p
869,869,1979-12-06,483848458,1041000,a
870,870,2012-07-22,473467400,369000,d
871,871,1988-02-02,435071508,1464000,a
872,872,1994-01-07,385461559,1980000,a
873,873,1997-02-22,328545343,1671000,p
874,874,1994-03-27,38072048,547000,a
875,875,2010-03-27,491032315,326000,a
876,876,2011-03-27,573243929,654000,a
877,877,2007-06-29,228224268,372000,a
878,878,1981-11-08,594255296,386000,a
879,879,1988-12-09,436897011,1250000,d
880,880,2002-02-18,264577784,1202000,d
881,881,2010-12-06,244111445,1700000,a
882,882,2004-10-07,388921102,1330000,d
883,883,2002-09-20,604122516,1053000,p
884,884,1978-04-04,295744670,563000,p
885,885,2015-10-20,134928137,1324000,d
886,886,1986-07-11,632406269,1970000,d
887,887,2003-08-15,614179427,1446000,p
888,888,1990-01-31,443664059,509000,a
889,889,2011-05-01,609567926,1532000,a
890,890,1987-10-19,603147186,1817000,p
891,891,2017-08-27,670246370,436000,a
892,892,1979-06-27,468182938,1913000,a
893,893,2016-06-14,218013042,1340000,p
894,894,1981-09-11,613231785,403000,a
895,895,2006-03-28,625230369,567000,a
896,896,1982-05-15,509984585,283000,a
897,897,1993-05-10,163609339,1103000,p
898,898,1997-05-09,254293883,234000,a
899,899,1990-02-07,312922160,1847000,d
900,900,2014-07-04,288281267,1463000,d
901,901,1999-06-28,241842451,1556000,p
902,902,1990-05-16,5863402,265000,d
903,903,1991-03-30,589228989,1193000,a
904,904,1978-10-26,206624308,1359000,p
905,905,1997-06-04,680485616,572000,a
906,906,2006-03-12,314662267,1492000,p
907,907,1990-07-05,604533248,656000,d
908,908,1983-02-14,440037903,534000,p
909,909,1986-09-18,676050064,1902000,a
910,910,2009-10-01,592026972,579000,p
911,911,1998-01-20,469841141,969000,d
912,912,1990-12-19,10903770,338000,a
913,913,1996-03-24,317362974,457000,p
914,914,1998-05-20,13050822,656000,d
915,915,1997-09-12,672016315,521000,d
916,916,1992-10-24,654205691,388000,d
917,917,2003-08-31,685072528,394000,d
918,918,1982-04-28,389688640,1247000,d
919,919,1992-11-03,479019079,1063000,d
920,920,2016-02-03,687076852,728000,p
921,921,2002-01-19,210429915,1319000,d
922,922,1999-04-18,410633195,1095000,d
923,923,1985-04-11,278623485,1252000,p
924,924,1996-10-25,560247685,1303000,a
925,925,2008-10-08,236662881,1981000,p
926,926,1998-08-13,220960120,1683000,d
927,927,1984-11-12,84485800,1294000,a
928,928,1995-06-13,291200787,1011000,a
929,929,1998-10-03,258612867,599000,a
930,930,2004-04-21,758014451,1459000,d
931,931,2001-03-26,766501089,1832000,p
932,932,1979-06-20,489215814,988000,p
933,933,1989-05-13,138764797,479000,p
934,934,1993-05-22,217345556,1613000,a
935,935,2002-09-16,416388868,848000,a
936,936,1985-01-28,647226437,406000,d
937,937,2012-02-29,213500296,1137000,d
938,938,1985-12-28,687010780,1903000,d
939,939,1991-05-31,642944676,1284000,p
940,940,1980-05-26,136384649,1625000,p
941,941,1996-07-20,195683774,234000,d
942,942,2007-11-30,218314106,1749000,d
943,943,1987-06-29,263552571,1399000,d
944,944,2002-09-09,764244757,515000,p
945,945,2000-03-07,501942951,1351000,p
946,946,2014-07-30,24683426,1234000,a
947,947,1996-06-08,521576545,986000,p
948,948,1993-10-15,28520863,1473000,p
949,949,1980-12-16,503384449,1051000,d
950,950,1999-05-21,464891034,1372000,a
951,951,2001-04-30,357079064,1699000,a
952,952,1982-10-31,78640904,406000,d
953,953,1994-09-06,273504625,1780000,a
954,954,2011-07-05,572328983,1677000,p
955,955,1981-04-20,618868404,1336000,p
956,956,1999-07-28,539307716,1713000,p
957,957,1998-10-03,130186095,789000,a
958,958,2002-01-31,759015961,1053000,p
959,959,2006-07-04,72340110,1402000,a
960,960,1979-08-17,483072413,315000,p
961,961,1979-08-14,574423664,422000,p
962,962,1990-05-30,448465800,1696000,d
963,963,2015-03-18,216111463,1252000,d
964,964,1984-10-12,759015358,431000,p
965,965,1991-07-30,350227004,846000,p
966,966,2015-05-03,398154351,497000,a
967,967,1994-06-06,383344620,1677000,a
968,968,2017-10-30,217762665,1109000,a
969,969,2004-08-29,298543292,243000,a
970,970,1990-11-18,516110272,558000,a
971,971,2011-05-10,208165286,1550000,p
972,972,1982-06-07,670103570,348000,p
973,973,2002-10-05,131867575,1112000,p
974,974,2000-01-30,318325364,1628000,d
975,975,1997-03-17,174441325,1279000,p
976,976,1980-10-25,447982425,452000,d
977,977,2015-08-12,448241530,1302000,p
978,978,2014-12-02,667122427,775000,a
979,979,2008-06-06,299967016,544000,p
980,980,2009-09-03,134728700,1480000,a
981,981,2002-03-27,134700658,824000,a
982,982,1982-06-30,647762678,1969000,d
983,983,2000-12-27,393158038,1880000,a
984,984,2004-02-17,159389134,1589000,p
985,985,1979-05-22,604369330,510000,p
986,986,1989-02-26,609222860,1994000,p
987,987,1997-07-08,444203001,910000,a
988,988,2010-12-15,427132947,1905000,p
989,989,1981-09-29,214120038,479000,d
990,990,1996-11-21,671163291,531000,d
991,991,1990-12-13,529354618,1459000,d
992,992,1985-10-31,770382801,1294000,d
993,993,2004-07-13,600217991,1072000,d
994,994,2004-10-04,429367833,924000,p
995,995,2007-01-20,282484516,261000,p
996,996,1994-02-25,527634946,1006000,p
997,997,2001-01-12,142708469,941000,d
998,998,1989-08-20,13584440,1598000,p
999,999,2003-01-04,279846435,1300000,a
1000,1000,2014-11-03,543884664,237000,d
1001,1001,2000-07-23,543263843,1073000,a
1002,1002,1986-06-14,48968921,644000,a
1003,1003,1988-03-13,164427602,416000,a
1004,1004,1999-03-16,146960137,1198000,p
1005,1005,2001-09-20,259655787,442000,d
1006,1006,1995-10-11,623278397,1970000,d
1007,1007,1981-02-20,380285036,989000,p
1008,1008,2015-10-13,56286694,1416000,p
1009,1009,2003-09-24,564529181,787000,d
1010,1010,1999-11-13,255156516,820000,p
1011,1011,2011-12-15,424787868,1055000,d
1012,1012,1994-09-21,409374596,1772000,a
1013,1013,1986-12-15,421417929,780000,d
1014,1014,2014-05-03,394349198,1008000,p
1015,1015,2006-05-10,483566401,1554000,d
1016,1016,1997-07-18,27648216,868000,a
1017,1017,1993-09-01,202365305,1356000,a
1018,1018,1997-12-01,59821949,1525000,p
1019,1019,2007-07-18,279012133,420000,a
1020,1020,1978-09-10,763018999,1398000,d
1021,1021,1978-06-23,527894189,1492000,d
1022,1022,1997-08-16,382115794,1811000,p
1023,1023,2003-07-03,771260768,676000,d
1024,1024,1987-02-16,626113653,650000,a
1025,1025,1996-01-22,297032889,1858000,d
1026,1026,1991-12-27,532593681,1468000,p
1027,1027,1993-08-06,651160116,1216000,d
1028,1028,1996-09-13,531386101,836000,p
1029,1029,2013-06-15,555953837,612000,p
1030,1030,2012-04-25,679075927,247000,p
1031,1031,1990-11-01,420275262,1767000,d
1032,1032,1999-02-27,12057190,1555000,a
1033,1033,2015-04-18,505376020,1286000,p
1034,1034,2005-11-02,451572027,716000,d
1035,1035,1981-03-21,222403693,760000,a
1036,1036,1992-03-25,455736504,1765000,d
1037,1037,2016-09-21,459889902,1154000,a
1038,1038,2001-08-03,12307111,1198000,p
1039,1039,1978-10-29,642123398,1844000,d
1040,1040,1984-08-21,772076957,968000,a
1041,1041,2014-09-11,654220480,678000,p
1042,1042,1997-11-19,493233624,375000,d
1043,1043,2003-10-27,463434716,1293000,d
1044,1044,2014-04-23,450962823,947000,p
1045,1045,1987-08-12,619236819,1275000,d
1046,1046,1994-08-20,552884410,1354000,a
1047,1047,1986-11-20,313282669,1921000,d
1048,1048,1996-08-17,173323561,742000,d
1049,1049,1998-07-02,593715018,804000,d
1050,1050,1984-07-20,459979876,1099000,a
1051,1051,1987-06-20,644164613,1448000,p
1052,1052,1992-11-03,64289773,551000,p
1053,1053,2016-02-10,692014757,1440000,d
1054,1054,2006-12-30,25076783,481000,d
1055,1055,2007-05-21,429978453,1201000,d
1056,1056,2015-08-18,563427452,1190000,d
1057,1057,2017-05-03,535132930,1303000,p
1058,1058,1982-05-26,496981616,1804000,d
1059,1059,2013-07-19,488623490,1832000,a
1060,1060,1988-09-11,235926320,1311000,p
1061,1061,2003-04-22,415763724,833000,d
1062,1062,1998-01-27,454586910,1488000,p
1063,1063,2014-10-26,182344774,1915000,a
1064,1064,1984-08-18,353240468,394000,d
1065,1065,1979-07-06,82561831,1378000,p
1066,1066,2007-11-16,269054841,1412000,p
1067,1067,1995-12-06,573843558,1083000,d
1068,1068,2004-08-28,587897698,861000,d
1069,1069,2005-09-28,101221825,1796000,d
1070,1070,2006-10-28,61844988,802000,a
1071,1071,1989-06-28,362382580,445000,p
1072,1072,1997-02-14,542278802,1463000,p
1073,1073,1991-01-03,529957723,955000,d
1074,1074,2009-02-11,379823602,764000,p
1075,1075,1980-07-09,533741196,663000,a
1076,1076,1999-12-19,670304547,587000,p
1077,1077,2015-01-17,560236478,526000,p
1078,1078,1980-12-01,470205437,1614000,d
1079,1079,1998-11-09,300703978,717000,a
1080,1080,1994-12-10,252899402,1387000,a
1081,1081,1991-12-30,546540937,801000,d
1082,1082,2012-11-24,556944842,480000,a
1083,1083,2000-11-27,16097879,1744000,a
1084,1084,1990-08-16,158325399,1485000,a
1085,1085,1999-02-28,690078080,1267000,d
1086,1086,1992-02-15,770203649,1340000,p
1087,1087,2008-07-17,23841002,1198000,p
1088,1088,2008-11-30,212722321,1877000,p
1089,1089,2012-08-17,475705504,664000,d
1090,1090,2002-09-19,341983304,1175000,a
1091,1091,1989-10-31,479076163,312000,p
1092,1092,1987-05-30,504289520,1713000,d
1093,1093,2008-10-10,491864870,383000,p
1094,1094,1980-03-11,574117111,1136000,a
1095,1095,1982-11-18,241901671,572000,a
1096,1096,1985-07-11,513822203,1138000,a
1097,1097,1995-12-11,501746468,1088000,d
1098,1098,1982-03-30,526037901,1459000,p
1099,1099,1979-12-19,404442624,1659000,p
1100,1100,2013-11-16,238865216,701000,p
1101,1101,1978-03-12,327014944,1242000,d
1102,1102,2016-11-15,759011590,351000,a
1103,1103,1997-03-15,216741805,1922000,p
1104,1104,2005-12-11,151343142,863000,a
1105,1105,2003-12-11,602340839,471000,d
1106,1106,1994-06-08,15780863,617000,d
1107,1107,2006-03-09,529742276,256000,p
1108,1108,1987-07-26,308906392,1462000,d
1109,1109,2008-06-30,639424708,325000,d
1110,1110,1989-10-28,213036266,880000,d
1111,1111,1978-01-30,631600986,480000,d
1112,1112,1996-03-13,196108107,1738000,p
1113,1113,1995-11-24,673051545,1149000,a
1114,1114,2004-05-10,367185850,255000,d
1115,1115,1990-01-07,332720991,568000,a
1116,1116,1993-05-18,341588530,1951000,a
1117,1117,1991-06-26,611255109,1423000,a
1118,1118,1980-03-31,147107036,286000,d
1119,1119,1978-07-31,612803191,948000,d
1120,1120,1985-07-18,177683706,1900000,a
1121,1121,2014-09-06,252475079,1236000,a
1122,1122,2002-08-21,344206553,570000,p
1123,1123,1980-12-05,381305229,1599000,a
1124,1124,1989-01-26,501255579,310000,p
1125,1125,1990-03-20,426805646,1064000,p
1126,1126,1996-05-10,504525812,491000,p
1127,1127,1989-06-01,171122677,1619000,d
1128,1128,1998-08-05,765608090,1568000,p
1129,1129,2004-12-03,373231053,822000,d
1130,1130,1990-03-23,45583163,787000,a
1131,1131,1983-05-25,8504728,1362000,p
1132,1132,1988-04-11,218032483,1442000,d
1133,1133,1999-03-18,255983057,862000,a
1134,1134,2007-01-15,41024492,279000,p
1135,1135,1978-01-13,469824767,1706000,a
1136,1136,1996-02-27,556685404,1369000,a
1137,1137,2012-11-29,470623452,1618000,a
1138,1138,1982-02-25,474439682,1386000,a
1139,1139,1984-12-23,367080772,709000,d
1140,1140,1983-01-08,396926834,1804000,d
1141,1141,2015-05-03,678076135,1884000,a
1142,1142,2007-06-19,494286830,911000,d
1143,1143,1983-05-07,213039542,1085000,a
1144,1144,1996-04-26,241542691,1375000,p
1145,1145,1982-09-30,29322040,1087000,p
1146,1146,1981-03-19,329425068,908000,a
1147,1147,1980-07-18,617521970,714000,a
1148,1148,1991-12-22,536033622,1009000,d
1149,1149,2016-12-16,248439141,886000,a
1150,1150,1984-01-06,170126786,953000,d
1151,1151,2011-08-20,633161885,1369000,d
1152,1152,2004-03-09,39163698,1944000,p
1153,1153,1998-04-24,641568548,561000,a
1154,1154,1980-10-21,262911151,1692000,d
1155,1155,1992-06-28,602194906,754000,d
1156,1156,2002-02-18,564950591,705000,d
1157,1157,2002-05-13,208365931,1989000,p
1158,1158,1993-08-02,568863647,1243000,a
1159,1159,2004-05-14,449981991,1458000,a
1160,1160,2014-12-21,652328607,1719000,a
1161,1161,2016-10-30,437604677,1209000,p
1162,1162,1999-08-13,150522020,1521000,a
1163,1163,2011-05-31,513204984,658000,a
1164,1164,1994-09-20,643565441,1546000,a
1165,1165,2010-05-12,626254210,217000,d
1166,1166,2006-08-17,401360167,1500000,a
